genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
contemporary post-bop,0.7487669793494679,0.4871706842041139,0.3187289298157197,0.416557109200104,0.1776109707183281,-15.55831597631629,0.0571877272651075,111.56167303661778,0.4497654332890649
contemporary vocal jazz,0.8035278567342791,0.5469785257399349,0.2663628865983283,0.0256578611942007,0.1443972263356415,-13.581222430933488,0.0392589514600896,109.9221661775843,0.3674024414416364
contrabass,0.8847916666666668,0.3177083333333333,0.19073125,0.7800833333333332,0.1087604166666666,-19.988854166666663,0.0375854166666666,89.59899999999998,0.2016604166666666
cool jazz,0.7735773749210689,0.5120331459524293,0.3019881494137186,0.3863339221686367,0.1835277541935492,-15.26346648894857,0.0550507894185266,112.03622701871669,0.490094876686348
copla,0.7060290760869564,0.5294736714975846,0.3285069746376812,0.0088382800827294,0.1502643417874395,-11.350091062801928,0.1098121859903381,120.68775416666668,0.53927288647343
cornwall indie,0.0437,0.391,0.63,0.00115,0.113,-6.763999999999999,0.0274,174.04,0.134
corrido,0.3915598753616799,0.7013186937990856,0.6341055104161846,0.0150560935424238,0.1501325843059003,-6.376205829674245,0.0658776080240443,124.70644233925618,0.8192388725665355
corridos cristianos,0.13,0.8809999999999999,0.741,5.76e-05,0.0844,-3.995,0.0688,100.041,0.75
corridos tumbados,0.3529143360251916,0.7067780935021537,0.6261385391413344,0.0123385734495613,0.1428468878747671,-7.559996959070707,0.0514279864022163,115.28830141214382,0.7619101898047894
corrosion,0.0325872175,0.4598833333333333,0.7450083333333329,0.4655689600000002,0.22924,-11.09516666666667,0.0406666666666666,141.772475,0.5106
cosmic american,0.5402523118333121,0.5018458083770307,0.4882929008043895,0.1231264561243297,0.1850643106197984,-11.923982647214256,0.0520757941217369,116.40430707449394,0.5909829355295396
cosmic post-rock,0.1773,0.3033333333333333,0.4160000000000001,0.6203333333333333,0.1373333333333333,-11.161,0.0326666666666666,114.80733333333336,0.0565333333333333
country,0.3171068021770897,0.589586373933353,0.58915757133936,0.0163257677393769,0.1734454991310064,-8.585564386269311,0.0455899776466131,122.4546646595809,0.5707950392325253
country blues,0.7971580057416395,0.6038307848950598,0.329421255443207,0.0958619381650374,0.1970199446353171,-12.897442284370197,0.0659113832311752,111.50227376627308,0.5876279669037373
country boogie,0.7686026541764246,0.7258684621389541,0.4238329430132709,0.1413012461787666,0.174843481654957,-10.710885245901638,0.1066921155347385,138.64249336455893,0.860720843091335
country dawn,0.3037051099771832,0.5726957107186067,0.6016969784021412,0.0293946597480118,0.1711967465548,-7.505113667665138,0.0473506574586642,123.30268816310424,0.4991781229641244
country gospel,0.6919977998257166,0.5712384905118612,0.4262316446221157,0.0210090308712313,0.2008838014519064,-10.97126777421504,0.0625882696103285,112.98610929328238,0.6315325854964232
country pop,0.201167692430695,0.5811005018421735,0.6885565228658623,0.0369193789681085,0.1693138552070943,-6.054353965105437,0.0451977565244535,123.04507923800494,0.5552326849245516
country rap,0.1520074657297721,0.7055355050107519,0.6919264710905777,0.0028396562586638,0.186231582225046,-6.512374331157362,0.1312731382351461,117.95295292221893,0.5126250811456851
country road,0.2385715593091865,0.5804152928520728,0.6571183738954778,0.0187267310581701,0.1816143402013136,-6.881845711283293,0.0498798082282847,124.8791873879074,0.5363711924016905
country rock,0.3601398325385802,0.5626379483851138,0.5369717002543435,0.0523960693587236,0.2005569428158984,-11.140793799498647,0.0489220090495178,121.49687659204966,0.6144155888818442
cowboy western,0.7133555194517176,0.5875946851933144,0.3866112144556784,0.0069055550531198,0.154256366605626,-12.183369117128096,0.0582211541597133,119.51025683107292,0.5748799181053218
cowpunk,0.1832845091599761,0.5729742936304958,0.6777194470207258,0.0626889438308491,0.2410961926621261,-10.475273390370644,0.0620588692935368,128.18115503842566,0.6762126446230665
crack rock steady,0.1063022222222222,0.5881388888888889,0.8587500000000001,0.0176251555555555,0.4015833333333333,-5.066083333333332,0.1262444444444444,114.88525,0.5026888888888889
croatian folk,0.778,0.322,0.5660000000000001,0.00101,0.366,-5.181,0.0324,97.191,0.282
croatian pop,0.3488583333333333,0.5615833333333333,0.709875,0.0006507208333333,0.11825,-6.202041666666667,0.0473666666666666,124.17316666666666,0.5448333333333333
croatian rock,0.3488583333333333,0.5615833333333333,0.709875,0.0006507208333333,0.11825,-6.202041666666667,0.0473666666666666,124.17316666666666,0.5448333333333333
crossover thrash,0.0085807695986486,0.3220467027027027,0.907590915915916,0.2307712497349849,0.1948399504504504,-8.386302762762764,0.0974400315315315,125.95130371621624,0.3668209774774774
crunk,0.0825934578426423,0.7605768014291925,0.7154428794972543,0.0068667672974144,0.2171425302255002,-6.1046276337391845,0.1953755748016788,121.87445468876123,0.573626141998552
crust punk,0.0261232734358974,0.315168433048433,0.903249715099715,0.1659885735071225,0.221674829059829,-9.381741025641029,0.1304076495726495,125.32825128205128,0.3813956695156696
cuarteto,0.2695025,0.6677500000000001,0.74925,8.1e-07,0.184575,-6.981,0.055525,116.46125,0.782
cuatro venezolano,0.6367380952380951,0.6386904761904763,0.5337619047619048,1.5055714285714288e-05,0.1508380952380952,-8.832309523809524,0.0626023809523809,127.68890476190478,0.8321190476190475
cuban alternative,0.3011,0.7395,0.7819999999999999,0.000143,0.16605,-7.775500000000001,0.317,136.0665,0.8079999999999999
cuban rumba,0.6619073120915032,0.584984477124183,0.5544276960784313,0.2670616761540033,0.1689769403594771,-10.355154309640524,0.086783731617647,116.60900755718956,0.7644435253267974
cubaton,0.3665319444444444,0.6746388888888889,0.6702916666666666,4.1183055555555546e-05,0.1530416666666666,-5.367444444444446,0.0958222222222222,94.37286111111106,0.6976111111111111
cumbia,0.3086138120247918,0.7088605154189822,0.6340141119432309,0.0119258665959736,0.1313960364225781,-6.830386545951504,0.0701276536903853,118.41597641456244,0.8241042766501233
cumbia andina mexicana,0.4013,0.69588,0.62174,0.0017216411999999,0.123634,-6.90188,0.05659,133.25406,0.8571799999999999
cumbia chilena,0.1715,0.7886666666666666,0.777,4.585e-05,0.1248166666666666,-4.843999999999999,0.0471166666666666,95.78083333333332,0.8880000000000001
cumbia colombiana regia,0.2475810714285715,0.7376535714285715,0.6820535714285713,0.07428864275,0.1246451785714285,-6.156530357142858,0.0863301785714285,110.35229107142855,0.8593928571428572
cumbia ecuatoriana,0.3627980769230769,0.7247307692307692,0.6888942307692307,0.1493635184615384,0.3204903846153846,-6.677028846153847,0.0533788461538461,117.00625,0.8553365384615385
cumbia funk,0.0845,0.6940000000000001,0.722,0.4475,0.2125,-10.396,0.05045,121.241,0.8180000000000001
cumbia lagunera,0.3669492500000001,0.7557732142857143,0.6449767857142856,0.0698196071785714,0.1586901428571429,-7.075308928571428,0.1351828571428571,130.93813571428572,0.7460260714285712
cumbia paraguaya,0.2025,0.7911666666666666,0.8290000000000001,9.4e-06,0.1621666666666666,-4.522,0.0647166666666666,110.96133333333331,0.8360000000000001
cumbia peruana,0.78825,0.5125,0.455,0.0045634,0.145675,-9.46375,0.046475,97.423,0.527
cumbia pop,0.06735,0.7605,0.6911666666666666,1.2966666666666666e-05,0.3115,-4.7828333333333335,0.0966,138.97383333333337,0.8238333333333334
cumbia ranchera,0.7006491228070176,0.658719298245614,0.4844912280701755,0.1199682635087718,0.1535631578947368,-9.516631578947369,0.0566947368421052,104.09440350877192,0.7224035087719299
cumbia salvadorena,0.1984718518518518,0.7505246913580245,0.6225555555555556,0.0395280511111111,0.1413012345679012,-7.615314814814815,0.0544419753086419,120.0232839506173,0.8767098765432096
cumbia santafesina,0.147,0.86,0.682,0.00931,0.0225,-9.046,0.0406,123.829,0.98
cumbia sonidera,0.2731382080645245,0.6992269034865705,0.6396381003358002,0.0145095642630557,0.1485493318084174,-7.189162169270428,0.0691107702706098,129.61844932030752,0.8124084331545275
cumbia villera,0.1567,0.8130833333333334,0.7202500000000001,2.7375e-05,0.1234083333333333,-4.842,0.0755083333333333,116.49491666666668,0.858
cyberpunk,0.0872781124809782,0.4342923913043479,0.7864363892663044,0.4614974611684782,0.3391508865489131,-8.080993036684783,0.0548142629076087,117.7332296875,0.3133006283967391
cypriot pop,0.9471111111111112,0.3896666666666666,0.588888888888889,0.3321457777777777,0.2165333333333333,-8.491555555555559,0.038,101.9987777777778,0.7511111111111111
czech classical,0.9578041474654376,0.2985030721966206,0.1577200307219662,0.4806757748786482,0.2276319124423963,-20.12410115207373,0.0576574270353302,100.0267930875576,0.1663724961597542
czech classical piano,0.9833333333333332,0.3286666666666666,0.1514666666666666,0.6016666666666667,0.2307666666666667,-21.276333333333326,0.0565,98.32033333333334,0.1463
czech contemporary classical,0.5880000000000001,0.4,0.157,0.475,0.0886,-21.5795,0.054,123.318,0.698
d-beat,1.4048999999999994e-05,0.24013,0.9348,0.1304445199999999,0.15886,-7.089200000000001,0.11929,141.27929999999995,0.3485
dabke,0.9058285714285712,0.4288285714285714,0.2571428571428571,0.0795579411428571,0.3254142857142859,-11.645314285714283,0.0439885714285714,99.61182857142856,0.4021714285714285
dakke dak,0.0023873333333333,0.7013333333333334,0.8386666666666667,0.1502843333333333,0.1684,-5.327999999999999,0.0534,138.67,0.5356666666666666
dallas indie,0.13155,0.4415,0.7157499999999999,0.001000945,0.180075,-6.5505,0.044025,124.83549999999998,0.6567500000000001
dance pop,0.1836868067658386,0.6518115843817148,0.6843806823563691,0.027155959579408,0.1816706050165908,-6.39175741080005,0.0844317417888327,119.4704292887894,0.5456980191310821
dance rock,0.1720177466542381,0.5817988331623376,0.6795574634546119,0.1248509871450265,0.1918519896442265,-10.031398298503913,0.0555166620840822,123.75546335618556,0.63718169116446
dance-punk,0.1254195816071654,0.5499386274795405,0.7701697536410662,0.1760871521426324,0.1925140689462065,-6.37534689242761,0.0677033869951026,129.1685331516843,0.5369022058137715
dancehall,0.1262463330799335,0.7296053162578165,0.6696276193755737,0.0203174925388965,0.1452548250579387,-6.722216167410028,0.2093353279330097,116.8272834268005,0.726176933403297
dangdut,0.0409,0.37,0.514,0.00115,0.283,-5.479,0.0302,126.978,0.17
danish alternative rock,0.0133616,0.5049999999999999,0.9125,0.42004165,0.3745,-3.91,0.04665,125.2065,0.6825
danish classical,0.8648783950617285,0.278653086419753,0.2157104320987654,0.76701262345679,0.1544635185185185,-15.62468148148148,0.0424953086419753,101.57674567901236,0.1882228395061728
danish electronic,0.1836541428571428,0.612373015873016,0.7514523809523809,0.3520580071428571,0.2776936507936508,-6.678388888888889,0.0686039682539682,126.41485714285714,0.335884126984127
danish electropop,0.946,0.542,0.16,0.928,0.263,-21.672,0.0365,126.921,0.198
danish hip hop,0.0083299999999999,0.8909999999999999,0.657,0.0026,0.054,-5.5520000000000005,0.165,125.995,0.453
danish jazz,0.9283425925925928,0.4421666666666666,0.1942268518518518,0.7313567592592592,0.3593388888888889,-22.009796296296297,0.0627842592592592,114.26764814814815,0.388411111111111
danish metal,0.0093718778837719,0.3792502741228071,0.8546154057017545,0.3215833702631579,0.2342968475877192,-9.564461896929824,0.0680100054824561,121.16591173245614,0.3563712171052631
danish pop,0.0419644444444444,0.7442063492063492,0.7272698412698413,0.0218571746031746,0.1320285714285714,-4.819047619047619,0.0967714285714285,132.15596825396827,0.5181428571428571
danish pop rock,0.5376547619047619,0.4691666666666665,0.4593095238095238,0.4470018428571429,0.5212119047619048,-13.178523809523805,0.0422214285714285,112.79959523809522,0.4718095238095238
danish post-punk,0.000174,0.555,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397
danish punk,0.000305,0.62,0.826,0.000242,0.071,-4.276,0.0352,140.834,0.7340000000000001
danish rock,0.0040672286842105,0.4610526315789474,0.9010328947368424,0.1797140280263158,0.2324697368421053,-6.089184210526316,0.0578335526315789,115.64742763157892,0.4533486842105263
danish singer-songwriter,0.000174,0.555,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397
dansband,0.62,0.516,0.629,1.78e-06,0.378,-11.271,0.0632,112.783,0.895
danseband,0.691,0.369,0.505,0.00026,0.0954,-10.199,0.0771,204.212,0.79
dansktop,0.9171776315789476,0.5017214912280702,0.3061412280701754,0.2780539093859649,0.187134649122807,-13.769445175438594,0.1105212719298245,99.5966162280702,0.6208464912280702
dark cabaret,0.3481430851851852,0.4974444444444445,0.6791111111111111,0.0376943161111111,0.2049777777777777,-6.772055555555558,0.0717611111111111,140.9885740740741,0.5681092592592593
dark clubbing,0.1711233851851851,0.6238670033670033,0.6699124579124578,0.492889055892256,0.1638427609427609,-7.901833333333332,0.0493949494949494,115.48028787878788,0.2981592592592592
dark disco,0.07184,0.6272500000000001,0.76075,0.015505,0.09735,-6.583750000000001,0.03925,111.2565,0.5874999999999999
dark hardcore,0.1212971428571428,0.4955714285714286,0.9644285714285712,0.0016261971428571,0.2042,-3.2018571428571425,0.1812857142857142,174.3077142857143,0.3507142857142857
dark jazz,0.6131,0.3665800000000001,0.16207,0.713321,0.10613,-20.4718,0.0418599999999999,87.1643,0.1471299999999999
dark minimal techno,0.0342636,0.7933999999999999,0.7312000000000001,0.7034,0.2882600000000001,-9.0078,0.21826,125.6106,0.24198
dark post-punk,0.0659270499572649,0.4951947863247863,0.7645172649572649,0.4312462255692308,0.1596694102564102,-10.397311111111112,0.0578664871794871,131.63633512820513,0.5190375555555555
dark techno,0.06360022,0.7877000000000001,0.6140999999999999,0.8569000000000001,0.0892899999999999,-8.1204,0.07251,127.02259999999998,0.23396
dark trap,0.1802064471405449,0.6958466487766867,0.6635923899706706,0.0421013518402072,0.1882656496753671,-6.830484599167237,0.1865369101088274,120.6501957159308,0.4115641867150936
dark wave,0.1248955010796688,0.4896589350269613,0.6638861800334167,0.3090684645259628,0.1892243066757803,-11.493903555289734,0.0510411965709728,132.36334157154252,0.4448542393103973
darksynth,0.1722892999999999,0.528625,0.7565,0.623,0.1872,-5.579875,0.055025,127.658125,0.3928
dayton indie,0.0541149999999999,0.4691333333333334,0.7673249999999999,0.1500534830555555,0.1832518518518519,-6.809314814814812,0.0763231481481481,136.80585648148153,0.4302462962962961
dc hardcore,0.0219254998611111,0.3477602777777778,0.8289513361111112,0.3759193315263889,0.2456934444444445,-10.167815555555554,0.0886151527777777,129.18245708333336,0.4190691666666667
dc indie,0.6409999999999999,0.595,0.489,0.0415,0.159,-9.68,0.145,132.35,0.196
death 'n' roll,5.987250000000003e-05,0.224625,0.944125,0.4517249999999999,0.23025,-7.938125,0.0865499999999999,127.41562500000002,0.2445
death metal,0.0237645009116456,0.3084596857801576,0.905415979069256,0.3736520863630807,0.2011442019527385,-7.614469877012072,0.0990306693715279,126.07117653661344,0.2801070057460115
deathcore,0.0673416211481481,0.4115614814814814,0.9095100000000004,0.1780081782296295,0.197820074074074,-5.382181296296297,0.1385004814814814,122.15595888888892,0.2793803703703704
deathgrass,0.4162118166666666,0.42216,0.7728333333333333,0.05539245,0.1871999999999999,-6.416166666666666,0.0766433333333333,109.69206666666666,0.6260199999999999
deathgrind,7.251208333333336e-05,0.2629583333333333,0.9189166666666668,0.5534233333333334,0.1626208333333333,-10.370416666666666,0.0910583333333333,107.12520833333336,0.2668541666666667
deathrash,0.0013660573297101,0.284825,0.9129971014492752,0.4087079652173913,0.1800622101449275,-8.837375362318841,0.0821932971014492,128.91552536231887,0.2443584057971014
deathrock,0.0249623245833333,0.4183220833333333,0.80286625,0.2838945478,0.2047250833333333,-10.24956875,0.0527074166666666,143.92882375000005,0.487602
deathstep,0.00151075,0.42625,0.93675,0.013299375,0.15325,-3.27475,0.0804249999999999,127.00625,0.2135
deep acoustic pop,0.00357,0.419,0.7340000000000001,2.32e-05,0.243,-7.841,0.0294,130.783,0.7290000000000001
deep adult standards,0.7645157931684272,0.510857309168105,0.3394112570119912,0.0110171191410398,0.2284265463111729,-11.330035463995236,0.0579379884744822,114.03917352723084,0.5746614249433939
deep big room,0.0761168848484848,0.649754657687991,0.8208967452300784,0.2297344354657688,0.1868718911335577,-4.896364758698091,0.0761276655443322,122.91668810325476,0.4006297979797981
deep ccm,0.2217636641875141,0.4746187063331081,0.5958087221095335,0.0532316019641649,0.2257993711967545,-8.03791864998873,0.0634343497858913,128.01480326797386,0.3213069202163624
deep christian rock,0.5051606902356902,0.5058683501683503,0.3959371212121212,0.0257355081506734,0.1884441835016835,-12.287659764309767,0.0336861026936027,117.82544048821548,0.3524741582491583
deep classic garage rock,0.0338,0.5700000000000001,0.6505,0.0004525,0.2225,-8.962,0.02835,90.61,0.7190000000000001
deep comedy,0.8734999999999999,0.5938749999999999,0.541625,0.000685375,0.72175,-9.7265,0.7406999999999999,92.96375,0.6739999999999999
deep contemporary country,0.3923020833333333,0.586125,0.5510937499999999,7.1715625e-06,0.1576999999999999,-10.23053125,0.03163125,123.08906250000004,0.6066458333333333
deep delta blues,0.9721428571428572,0.4578571428571429,0.0782914285714285,0.1242186628571428,0.1915714285714285,-14.739928571428573,0.0435642857142857,107.09935714285712,0.3650714285714285
deep disco,0.092557956632653,0.7181071428571428,0.6732623299319727,0.1115020675552721,0.1365403486394557,-10.938187499999998,0.0714625425170067,118.71869812925168,0.7741781462585033
deep disco house,0.35925,0.7344999999999999,0.642,0.322105,0.13425,-10.14925,0.0433,137.4015,0.58625
deep dnb,0.000708,0.478,0.987,0.11,0.0749,-2.9130000000000003,0.102,140.04,0.324
deep east coast hip hop,0.21061875,0.764925,0.7094750000000001,0.0008020375,0.170275,-7.250275,0.283075,118.38647499999998,0.7485750000000001
deep euro house,0.3201480666666667,0.6929333333333334,0.6638333333333334,0.0294697473333333,0.2116833333333333,-7.688966666666666,0.05044,129.67533333333333,0.5513333333333333
deep free jazz,0.275,0.491,0.389,1.24e-06,0.256,-15.245,0.0318,86.62200000000001,0.46
deep freestyle,0.0260477777777777,0.7332222222222223,0.743,0.076028,0.1652777777777778,-9.835444444444445,0.0629222222222222,120.46255555555555,0.8047777777777778
deep full on,0.00019234,0.6354000000000001,0.9198,0.8438000000000001,0.13688,-6.7246,0.0448,144.79760000000005,0.2856
deep funk,0.2038023333333333,0.6556666666666667,0.6990000000000001,0.00032677,0.1687,-7.277666666666666,0.0676333333333333,125.42966666666666,0.8180000000000002
deep g funk,0.00146,0.6709999999999999,0.7993333333333332,1.4599999999999994e-05,0.3018,-4.597666666666666,0.1825666666666666,142.49166666666667,0.6456666666666666
deep gothic post-punk,0.00306,0.521,0.82,0.7070000000000001,0.102,-7.497000000000001,0.032,144.011,0.429
deep groove house,0.1212144340336134,0.7046571428571429,0.6936097478991596,0.1080088728613445,0.1807898739495797,-7.208159243697477,0.0595619747899159,121.61737415966384,0.5190544537815126
deep house,0.1507122891276369,0.7320993173297521,0.6499339712383191,0.3126139772133624,0.1522968054389793,-9.577552912539874,0.1146817363326058,120.45319954115604,0.5906966504392589
deep idm,0.5854,0.6136666666666667,0.3279999999999999,0.9033333333333332,0.17,-17.394333333333332,0.0563666666666666,114.65566666666666,0.3246666666666666
deep indian pop,0.6177190749759498,0.6209869723234857,0.43198199903167,0.1065621857441077,0.1780704187235766,-11.533904799878483,0.0943567356680843,104.0317992267601,0.6375937887648415
deep indie singer-songwriter,0.00374,0.436,0.922,0.000413,0.253,-3.279,0.0627,150.151,0.0928
deep latin christian,0.5247499999999999,0.527625,0.40575,0.006960165,0.170325,-10.598999999999998,0.0318125,86.754625,0.392
deep melodic metalcore,0.00254,0.53,0.907,3.91e-05,0.1,-3.0660000000000003,0.0589,109.997,0.264
deep minimal techno,0.0053035166666666,0.7857500000000001,0.7709166666666666,0.5795499999999999,0.0932416666666666,-6.878166666666666,0.105925,126.502,0.4859999999999999
deep motown,0.8126666666666665,0.5453333333333333,0.4363333333333334,6.900000000000001e-07,0.2053333333333333,-10.944666666666668,0.0382333333333333,118.17833333333331,0.7863333333333333
deep new americana,0.441198320262312,0.554128055757621,0.5371393419195591,0.0408514799956571,0.1714658456904109,-8.491800210458905,0.0517448964181573,113.97055279534192,0.4846779825166782
deep new wave,0.02095,0.6654166666666667,0.6985,0.0421618883333333,0.1849166666666666,-9.554666666666668,0.0452166666666666,128.63941666666668,0.7720000000000001
deep norteno,0.2929691666666667,0.6831787037037036,0.6997148148148148,0.0566316530092592,0.1229953703703703,-6.697196296296296,0.0492314814814814,111.04738425925925,0.8017111111111109
deep northern soul,0.966,0.224,0.204,4.45e-06,0.143,-16.838,0.0339,169.36700000000005,0.219
deep pop edm,0.2973142857142857,0.6155,0.4900714285714286,0.0123008071428571,0.0991928571428571,-7.448642857142858,0.0496071428571428,157.57428571428568,0.2936571428571429
deep progressive house,0.000781,0.804,0.6559999999999999,0.932,0.648,-10.475,0.0633,123.994,0.24
deep psychobilly,6.56e-05,0.5379999999999999,0.971,0.8240000000000001,0.104,-5.002,0.0373,139.998,0.191
deep punk rock,0.0248766,0.4883333333333333,0.8133333333333334,0.4470333333333332,0.1538,-10.109666666666667,0.0372333333333333,148.59433333333334,0.9016666666666668
deep ragga,0.1838136363636363,0.7452363636363636,0.5444909090909091,0.0068366363636363,0.1137218181818182,-9.954536363636365,0.1792927272727272,106.61746363636362,0.7028636363636364
deep regional mexican,0.3754490914862938,0.7025518386290716,0.6744417105389685,0.0150975428401835,0.1424895410069137,-6.187621116381818,0.0806971971781289,123.0107028853563,0.8548027433078818
deep smooth jazz,0.3902833333333333,0.5693333333333334,0.4930583333333334,0.6300166666666667,0.1230666666666666,-13.126,0.0375833333333333,103.50283333333331,0.5584833333333333
deep soft rock,0.3587463768115942,0.6390086956521738,0.5368340579710146,0.0065140379130434,0.1947584782608696,-11.861535507246376,0.0473033333333333,110.10655579710144,0.6668942028985506
deep soul house,0.00945,0.7559999999999999,0.468,0.904,0.142,-11.698,0.0455,99.007,0.325
deep soundtrack,0.9231619047619049,0.2749904761904762,0.091307619047619,0.6811909135238096,0.1094028571428571,-26.154676190476195,0.0586238095238095,97.54562857142857,0.2006152380952381
deep southern soul,0.6555000000000001,0.6174999999999999,0.623,1.4000000000000008e-05,0.0932,-6.990499999999999,0.03165,100.2515,0.8484999999999998
deep southern trap,0.076384129055277,0.7451717727478417,0.6772821276280979,0.0006635783826232,0.1952556897016848,-5.954174623625035,0.2461078003167641,117.35785784121764,0.5363412219785575
deep space rock,0.65,0.34,0.489,0.523,0.11,-9.871,0.0489,140.359,0.628
deep talent show,0.3731282032634032,0.5895024708624708,0.6194321445221446,0.0003116857137529,0.1233793892773892,-7.0735459207459215,0.0470442144522144,123.92988391608392,0.4845652680652679
deep tech house,0.3679508823529412,0.3035882352941177,0.4954705882352942,0.5752294117647058,0.1865588235294116,-12.25505882352941,0.0391999999999999,129.69788235294118,0.3425882352941177
deep techno,0.147,0.6559999999999999,0.8170000000000001,0.917,0.0811,-9.601,0.0371,124.013,0.405
deep tropical house,0.1705888888888888,0.7177777777777777,0.7146666666666666,0.2166766073333333,0.1580777777777778,-6.5130444444444455,0.0483588888888888,119.24545555555557,0.4487666666666667
deep underground hip hop,0.1801643169467787,0.7002293417366945,0.6854203081232493,3.872538357843137e-05,0.2551317051820728,-6.8362204656862735,0.1867187114845938,123.65402366946778,0.4280356617647058
deep uplifting trance,0.0036369166666666,0.5612083333333333,0.9330416666666668,0.5495013625,0.2732229166666667,-5.633625,0.1131333333333333,131.47150000000002,0.2686458333333333
delta blues,0.7719774100803997,0.5794392264161907,0.3687644460834562,0.1131237718756143,0.179874595072082,-12.740044995648818,0.076982992154046,117.2117471971324,0.5991509347099632
dembow,0.1088321428571428,0.8559285714285714,0.8443928571428572,0.2214684285714285,0.0746785714285714,-3.607785714285715,0.1096535714285714,118.62692857142858,0.7337857142857143
denpa-kei,0.1028875,0.6804999999999999,0.5938749999999999,0.169262,0.09565,-6.9201250000000005,0.14305,120.02725,0.38045
denton tx indie,0.2475933333333333,0.5975,0.7558333333333334,8.085e-05,0.1603,-7.150666666666666,0.0914,123.6535,0.6061666666666667
denver indie,0.2755333333333333,0.5557222222222221,0.6900000000000001,0.0784559338888888,0.1835555555555556,-6.910277777777778,0.0338888888888888,117.2305,0.5709944444444445
depressive black metal,0.000623,0.813,0.329,0.57,0.0728,-12.632,0.0775,136.00799999999998,0.143
derby indie,0.033,0.815,0.605,0.684,0.114,-9.118,0.0368,102.643,0.795
desert blues,0.4952916666666667,0.4545416666666667,0.4502916666666666,0.2102569166666666,0.1388041666666666,-12.259458333333336,0.0419541666666666,141.13808333333333,0.4119166666666666
desi hip hop,0.2678977142857143,0.7106785714285715,0.7181428571428572,0.1914452142857143,0.1531095238095237,-7.083785714285716,0.0682619047619047,120.06730952380951,0.6499833333333334
desi pop,0.4532901933318472,0.6330710655245433,0.5792789146481884,0.0741953682854566,0.1562119943408014,-8.978710297347114,0.0878510353209165,111.2900414294036,0.6536817499932753
destroy techno,0.0647877333333333,0.6419015151515152,0.7061060606060607,0.2318828181818182,0.1563590909090909,-6.278833333333334,0.0757272727272727,120.84754545454544,0.2679666666666667
detroit hip hop,0.1188754469411496,0.7088936268615601,0.7296523422649979,0.0183146415405717,0.2903173757846251,-5.4129224226095305,0.230145859658694,109.820826714092,0.56964916779949
detroit house,0.108265,0.7121500000000001,0.7188000000000001,0.4884500000000001,0.15175,-11.9659,0.06056,119.02,0.64469
detroit techno,0.0457055,0.7649,0.6078,0.8013,0.4174000000000001,-12.3634,0.0665099999999999,121.308,0.33344
detroit trap,0.1274674343434343,0.7246626262626263,0.6825300505050506,0.0320421636363636,0.1758851515151515,-7.097005050505049,0.1975280808080808,127.40525833333336,0.5070719696969697
detske pisnicky,0.882,0.146,0.283,2.06e-06,0.0866,-13.291,0.0339,177.275,0.217
detskie pesni,0.652925,0.631625,0.226875,0.00013154,0.1500125,-16.845125,0.07255,109.39175,0.7580000000000001
devon indie,0.424,0.591,0.415,0.000299,0.111,-6.936,0.0437,90.483,0.197
dfw rap,0.1560122096254168,0.798394109344514,0.6244616041900175,0.0003070226144713,0.1259962992098744,-7.4709806287793885,0.2514787262512626,135.7522813946891,0.5483403614374475
dhrupad,0.986125,0.5800535714285715,0.1573428571428571,0.4324194035714286,0.1485214285714285,-12.92244642857143,0.1580553571428571,87.86705357142857,0.5404107142857143
digital hardcore,0.0754580588235294,0.6780588235294118,0.8475882352941176,0.6038039588235294,0.3199117647058823,-6.602382352941175,0.1087264705882352,136.69311764705878,0.4046764705882353
dinner jazz,0.8506,0.4711333333333333,0.1918,0.7574000000000001,0.1381533333333333,-16.278299999999998,0.0378733333333333,93.93193333333332,0.3806666666666667
dirty south rap,0.0988434631990304,0.7455249087689093,0.679958252456399,0.0042560063904059,0.2184423842951206,-6.512392648024727,0.2020364464478044,123.54280278539852,0.5722295229047969
dirty texas rap,0.1817461494708994,0.8025201719576719,0.5405416666666667,0.0356622611276454,0.2242718915343914,-8.416597552910051,0.2580023809523809,131.58906415343918,0.5028323412698412
disco,0.2550976953860058,0.6647517265660592,0.6167372912957944,0.0823460132335496,0.1656192958502154,-10.322185657436144,0.0606616211099414,116.50804058444297,0.7194565850963407
disco house,0.0677853104901721,0.7089602041694686,0.7947518508887623,0.1498354518748949,0.19355285353753,-6.787678576037253,0.0815199133366633,125.7397433354935,0.6276289319786964
disney,0.6729522579656964,0.4912201890426604,0.3882688669788601,0.0405847299784002,0.1917933538948001,-12.85432227192941,0.0943675401250671,106.34242945934092,0.4909760921852182
diva house,0.059764120501242,0.7066959080670288,0.7788164319397077,0.2020352914460443,0.1576636820554924,-9.051981360258514,0.0539338239968843,123.580491896657,0.7081284698539008
dixieland,0.8588244423232376,0.5605191556462151,0.38644348685427,0.3981461928345674,0.2122779699048063,-12.37175674912165,0.072264612424344,123.72091698339476,0.6813476695394469
diy emo,0.0321588333333333,0.5006666666666667,0.53475,0.2613799583333333,0.29815,-10.418333333333331,0.051575,138.09666666666666,0.3225833333333333
